country,cnt,var,year,War flag,Attribute,Value,Image
Lesotho,LSO,VA_Q15,2002,0,Manufacturing,4343.624682,#FIELD!
Lesotho,LSO,VA_Q15,2002,0,Utilities,1268.567079,#FIELD!
Lesotho,LSO,VA_Q15,2002,0,Construction,1071.090348,#FIELD!
Lesotho,LSO,VA_Q15,2002,0,Trade services,1694.250183,#FIELD!
Lesotho,LSO,VA_Q15,2002,0,Transport services,415.1562816,#FIELD!
Lesotho,LSO,VA_Q15,2002,0,Business services,921.5689925,#FIELD!
Lesotho,LSO,VA_Q15,2002,0,Financial services,538.1703768,#FIELD!
Lesotho,LSO,VA_Q15,2002,0,Real estate,1188.706039,#FIELD!
Lesotho,LSO,VA_Q15,2002,0,Government services,3299.450142,#FIELD!
Lesotho,LSO,VA_Q15,2002,0,Other services,210.6484853,#FIELD!
Lesotho,LSO,VA_Q15,2002,0,Total GDP,16198.54313,#FIELD!
Lesotho,LSO,EMP,2002,0,Agriculture,143.741579,#FIELD!
Lesotho,LSO,EMP,2002,0,Mining,10.49007283,#FIELD!
Lesotho,LSO,EMP,2002,0,Manufacturing,34.01651845,#FIELD!
Lesotho,LSO,EMP,2002,0,Utilities,2.080634104,#FIELD!
Lesotho,LSO,EMP,2002,0,Construction,20.7919681,#FIELD!
Lesotho,LSO,EMP,2002,0,Trade services,21.0855211,#FIELD!
Lesotho,LSO,EMP,2002,0,Transport services,13.42549164,#FIELD!
Lesotho,LSO,EMP,2002,0,Business services,4.713239008,#FIELD!
Lesotho,LSO,EMP,2002,0,Financial services,0.684213501,#FIELD!
Lesotho,LSO,EMP,2002,0,Real estate,0.017847032,#FIELD!
Lesotho,LSO,EMP,2002,0,Government services,47.1939239,#FIELD!
Lesotho,LSO,EMP,2002,0,Other services,56.32435549,#FIELD!
Lesotho,LSO,EMP,2002,0,Total GDP,354.5653642,#FIELD!
Malawi,MWI,VA,2002,0,Agriculture,104058.763,#FIELD!
Malawi,MWI,VA,2002,0,Mining,1364.345003,#FIELD!
Malawi,MWI,VA,2002,0,Manufacturing,33209.50319,#FIELD!
Malawi,MWI,VA,2002,0,Utilities,2894.479455,#FIELD!
Malawi,MWI,VA,2002,0,Construction,7578.387827,#FIELD!
Malawi,MWI,VA,2002,0,Trade services,28630.79124,#FIELD!
Malawi,MWI,VA,2002,0,Transport services,5923.989577,#FIELD!
Malawi,MWI,VA,2002,0,Business services,8770.963487,#FIELD!
Malawi,MWI,VA,2002,0,Financial services,6017.698277,#FIELD!
Malawi,MWI,VA,2002,0,Real estate,21838.55131,#FIELD!
Malawi,MWI,VA,2002,0,Government services,21767.15976,#FIELD!
Malawi,MWI,VA,2002,0,Other services,12357.37187,#FIELD!
Malawi,MWI,VA,2002,0,Total GDP,254412.004,#FIELD!
Malawi,MWI,VA_Q15,2002,0,Agriculture,629101.086,#FIELD!
Malawi,MWI,VA_Q15,2002,0,Mining,4876.106388,#FIELD!
Malawi,MWI,VA_Q15,2002,0,Manufacturing,113512.8631,#FIELD!
Malawi,MWI,VA_Q15,2002,0,Utilities,42327.4572,#FIELD!
Malawi,MWI,VA_Q15,2002,0,Construction,45787.18919,#FIELD!
Malawi,MWI,VA_Q15,2002,0,Trade services,286881.9262,#FIELD!
Malawi,MWI,VA_Q15,2002,0,Transport services,41627.60448,#FIELD!
Malawi,MWI,VA_Q15,2002,0,Business services,125299.5291,#FIELD!
Malawi,MWI,VA_Q15,2002,0,Financial services,48524.93318,#FIELD!
Malawi,MWI,VA_Q15,2002,0,Real estate,193830.3163,#FIELD!
Malawi,MWI,VA_Q15,2002,0,Government services,160310.3772,#FIELD!
Malawi,MWI,VA_Q15,2002,0,Other services,66996.27804,#FIELD!
Malawi,MWI,VA_Q15,2002,0,Total GDP,1759075.666,#FIELD!
Malawi,MWI,EMP,2002,0,Agriculture,3624.417224,#FIELD!
Malawi,MWI,EMP,2002,0,Mining,1.523467437,#FIELD!
Malawi,MWI,EMP,2002,0,Manufacturing,104.6881127,#FIELD!
Malawi,MWI,EMP,2002,0,Utilities,8.260334383,#FIELD!
Malawi,MWI,EMP,2002,0,Construction,97.86139259,#FIELD!
Malawi,MWI,EMP,2002,0,Trade services,290.9463049,#FIELD!
Malawi,MWI,EMP,2002,0,Transport services,19.87384809,#FIELD!
Malawi,MWI,EMP,2002,0,Business services,45.82460123,#FIELD!
Malawi,MWI,EMP,2002,0,Financial services,5.987023223,#FIELD!
Malawi,MWI,EMP,2002,0,Real estate,1.894170704,#FIELD!
Malawi,MWI,EMP,2002,0,Government services,224.1609558,#FIELD!
Malawi,MWI,EMP,2002,0,Other services,46.30328831,#FIELD!
Malawi,MWI,EMP,2002,0,Total GDP,4471.740724,#FIELD!
Malaysia,MYS,VA,2002,0,Agriculture,34891.27597,#FIELD!
Malaysia,MYS,VA,2002,0,Mining,33557.7393,#FIELD!
Malaysia,MYS,VA,2002,0,Manufacturing,105368.5969,#FIELD!
Malaysia,MYS,VA,2002,0,Utilities,13454.36326,#FIELD!
Malaysia,MYS,VA,2002,0,Construction,15469.2792,#FIELD!
Malaysia,MYS,VA,2002,0,Trade services,59698.84523,#FIELD!
Malaysia,MYS,VA,2002,0,Transport services,16819.35022,#FIELD!
Malaysia,MYS,VA,2002,0,Business services,30409.75428,#FIELD!
Malaysia,MYS,VA,2002,0,Financial services,35427.45958,#FIELD!
Malaysia,MYS,VA,2002,0,Real estate,5910.770917,#FIELD!
Malaysia,MYS,VA,2002,0,Government services,34699.26932,#FIELD!
Malaysia,MYS,VA,2002,0,Other services,18532.08915,#FIELD!
Malaysia,MYS,VA,2002,0,Total GDP,404238.7933,#FIELD!
Malaysia,MYS,VA_Q15,2002,0,Agriculture,61125.50149,#FIELD!
Malaysia,MYS,VA_Q15,2002,0,Mining,88937.16081,#FIELD!
Malaysia,MYS,VA_Q15,2002,0,Manufacturing,133793.7465,#FIELD!
Malaysia,MYS,VA_Q15,2002,0,Utilities,19600.37022,#FIELD!
Malaysia,MYS,VA_Q15,2002,0,Construction,22792.79969,#FIELD!
Malaysia,MYS,VA_Q15,2002,0,Trade services,87960.50609,#FIELD!
Malaysia,MYS,VA_Q15,2002,0,Transport services,20005.90884,#FIELD!
Malaysia,MYS,VA_Q15,2002,0,Business services,39322.23001,#FIELD!
Malaysia,MYS,VA_Q15,2002,0,Financial services,43781.72397,#FIELD!
Malaysia,MYS,VA_Q15,2002,0,Real estate,9206.751159,#FIELD!
Malaysia,MYS,VA_Q15,2002,0,Government services,44135.47649,#FIELD!
Malaysia,MYS,VA_Q15,2002,0,Other services,24580.44435,#FIELD!
Malaysia,MYS,VA_Q15,2002,0,Total GDP,595242.6196,#FIELD!
Malaysia,MYS,EMP,2002,0,Agriculture,1269.474376,#FIELD!
Malaysia,MYS,EMP,2002,0,Mining,27.26672535,#FIELD!
Malaysia,MYS,EMP,2002,0,Manufacturing,1991.716093,#FIELD!
Malaysia,MYS,EMP,2002,0,Utilities,93.29052214,#FIELD!
Malaysia,MYS,EMP,2002,0,Construction,856.9575383,#FIELD!
Malaysia,MYS,EMP,2002,0,Trade services,1977.018015,#FIELD!
Malaysia,MYS,EMP,2002,0,Transport services,415.2173184,#FIELD!
Malaysia,MYS,EMP,2002,0,Business services,518.1460053,#FIELD!
Malaysia,MYS,EMP,2002,0,Financial services,209.742032,#FIELD!
Malaysia,MYS,EMP,2002,0,Real estate,38.10851644,#FIELD!
Malaysia,MYS,EMP,2002,0,Government services,1373.613519,#FIELD!
Malaysia,MYS,EMP,2002,0,Other services,367.5741284,#FIELD!
Malaysia,MYS,EMP,2002,0,Total GDP,9138.12479,#FIELD!
Mauritius,MUS,VA,2002,0,Agriculture,8428.242203,Image of Mauritius
Mauritius,MUS,VA,2002,0,Mining,967.9839521,Image of Mauritius
Mauritius,MUS,VA,2002,0,Manufacturing,26461.05523,Image of Mauritius
Mauritius,MUS,VA,2002,0,Utilities,3125.575008,Image of Mauritius
Mauritius,MUS,VA,2002,0,Construction,6961.439075,Image of Mauritius
Mauritius,MUS,VA,2002,0,Trade services,22593.14438,Image of Mauritius
Mauritius,MUS,VA,2002,0,Transport services,11086.4438,Image of Mauritius
Mauritius,MUS,VA,2002,0,Business services,12622.77663,Image of Mauritius
Mauritius,MUS,VA,2002,0,Financial services,12761.42236,Image of Mauritius
Mauritius,MUS,VA,2002,0,Real estate,8177.219438,Image of Mauritius
Mauritius,MUS,VA,2002,0,Government services,16942.73848,Image of Mauritius
Mauritius,MUS,VA,2002,0,Other services,4270.814133,Image of Mauritius
Mauritius,MUS,VA,2002,0,Total GDP,134398.8547,Image of Mauritius
Mauritius,MUS,VA_Q15,2002,0,Agriculture,9888.645857,Image of Mauritius
Mauritius,MUS,VA_Q15,2002,0,Mining,2171.948885,Image of Mauritius
Mauritius,MUS,VA_Q15,2002,0,Manufacturing,43127.35262,Image of Mauritius
Mauritius,MUS,VA_Q15,2002,0,Utilities,7064.588584,Image of Mauritius
Mauritius,MUS,VA_Q15,2002,0,Construction,12921.67675,Image of Mauritius
Mauritius,MUS,VA_Q15,2002,0,Trade services,36842.68387,Image of Mauritius
Mauritius,MUS,VA_Q15,2002,0,Transport services,12740.42252,Image of Mauritius
Mauritius,MUS,VA_Q15,2002,0,Business services,17393.7995,Image of Mauritius
Mauritius,MUS,VA_Q15,2002,0,Financial services,19696.24431,Image of Mauritius
Mauritius,MUS,VA_Q15,2002,0,Real estate,9670.067993,Image of Mauritius
Mauritius,MUS,VA_Q15,2002,0,Government services,34194.37022,Image of Mauritius
Mauritius,MUS,VA_Q15,2002,0,Other services,6852.806207,Image of Mauritius
Mauritius,MUS,VA_Q15,2002,0,Total GDP,212564.6073,Image of Mauritius
Mauritius,MUS,EMP,2002,0,Agriculture,44.87417978,Image of Mauritius
Mauritius,MUS,EMP,2002,0,Mining,1.228463999,Image of Mauritius
Mauritius,MUS,EMP,2002,0,Manufacturing,127.0247628,Image of Mauritius
Mauritius,MUS,EMP,2002,0,Utilities,7.481688633,Image of Mauritius
Mauritius,MUS,EMP,2002,0,Construction,46.28661203,Image of Mauritius
Mauritius,MUS,EMP,2002,0,Trade services,87.77367772,Image of Mauritius
Mauritius,MUS,EMP,2002,0,Transport services,28.49824404,Image of Mauritius
Mauritius,MUS,EMP,2002,0,Business services,23.72115292,Image of Mauritius
Mauritius,MUS,EMP,2002,0,Financial services,7.69091992,Image of Mauritius
Mauritius,MUS,EMP,2002,0,Real estate,0.692717722,Image of Mauritius
Mauritius,MUS,EMP,2002,0,Government services,71.35027451,Image of Mauritius
Mauritius,MUS,EMP,2002,0,Other services,25.36008517,Image of Mauritius
Mauritius,MUS,EMP,2002,0,Total GDP,471.9827792,Image of Mauritius
Mexico,MEX,VA,2002,0,Agriculture,244410.966,#FIELD!
Mexico,MEX,VA,2002,0,Mining,492620.41,#FIELD!
Mexico,MEX,VA,2002,0,Manufacturing,1287377.738,#FIELD!
Mexico,MEX,VA,2002,0,Utilities,133282.024,#FIELD!
Mexico,MEX,VA,2002,0,Construction,525427.195,#FIELD!
Mexico,MEX,VA,2002,0,Trade services,1332483.55,#FIELD!
Mexico,MEX,VA,2002,0,Transport services,447627.343,#FIELD!
Mexico,MEX,VA,2002,0,Business services,618438.227,#FIELD!
Mexico,MEX,VA,2002,0,Financial services,164014.941,#FIELD!
Mexico,MEX,VA,2002,0,Real estate,891621.678,#FIELD!
Mexico,MEX,VA,2002,0,Government services,721485.86,#FIELD!
Mexico,MEX,VA,2002,0,Other services,211508.873,#FIELD!
Mexico,MEX,VA,2002,0,Total GDP,7070298.805,#FIELD!
Mexico,MEX,VA_Q15,2002,0,Agriculture,470090.6304,#FIELD!
Mexico,MEX,VA_Q15,2002,0,Mining,829753.8374,#FIELD!
Mexico,MEX,VA_Q15,2002,0,Manufacturing,2595321.211,#FIELD!
Mexico,MEX,VA_Q15,2002,0,Utilities,151179.0697,#FIELD!
Mexico,MEX,VA_Q15,2002,0,Construction,979659.335,#FIELD!
Mexico,MEX,VA_Q15,2002,0,Trade services,2636930.089,#FIELD!
Mexico,MEX,VA_Q15,2002,0,Transport services,850761.5296,#FIELD!
Mexico,MEX,VA_Q15,2002,0,Business services,933572.7197,#FIELD!
Mexico,MEX,VA_Q15,2002,0,Financial services,158749.2847,#FIELD!
Mexico,MEX,VA_Q15,2002,0,Real estate,1389512.693,#FIELD!
Mexico,MEX,VA_Q15,2002,0,Government services,1645756.828,#FIELD!
Mexico,MEX,VA_Q15,2002,0,Other services,358833.9139,#FIELD!
Mexico,MEX,VA_Q15,2002,0,Total GDP,13000121.14,#FIELD!
Mexico,MEX,EMP,2002,0,Agriculture,6338.157861,#FIELD!
Mexico,MEX,EMP,2002,0,Mining,126.5937817,#FIELD!
Mexico,MEX,EMP,2002,0,Manufacturing,7068.667531,#FIELD!
Mexico,MEX,EMP,2002,0,Utilities,206.3278225,#FIELD!
Mexico,MEX,EMP,2002,0,Construction,2639.041207,#FIELD!
Mexico,MEX,EMP,2002,0,Trade services,9971.52287,#FIELD!
Mexico,MEX,EMP,2002,0,Transport services,1753.246228,#FIELD!
Mexico,MEX,EMP,2002,0,Business services,1473.079368,#FIELD!
Mexico,MEX,EMP,2002,0,Financial services,232.2846759,#FIELD!
Mexico,MEX,EMP,2002,0,Real estate,193.6429408,#FIELD!
Mexico,MEX,EMP,2002,0,Government services,5066.288968,#FIELD!
Mexico,MEX,EMP,2002,0,Other services,4539.89975,#FIELD!
Mexico,MEX,EMP,2002,0,Total GDP,39608.753,#FIELD!
Morocco,MAR,VA,2002,0,Agriculture,61450.67657,#FIELD!
Morocco,MAR,VA,2002,0,Mining,7778.528088,#FIELD!
Morocco,MAR,VA,2002,0,Manufacturing,78252.28062,#FIELD!
Morocco,MAR,VA,2002,0,Utilities,10252.42771,#FIELD!
Morocco,MAR,VA,2002,0,Construction,20975.24511,#FIELD!
Morocco,MAR,VA,2002,0,Trade services,57984.49598,#FIELD!
Morocco,MAR,VA,2002,0,Transport services,19490.79479,#FIELD!
Morocco,MAR,VA,2002,0,Business services,16099.63932,#FIELD!
Morocco,MAR,VA,2002,0,Financial services,19128.01976,#FIELD!
Morocco,MAR,VA,2002,0,Real estate,40857.05132,#FIELD!
Morocco,MAR,VA,2002,0,Government services,76400.22991,#FIELD!
Morocco,MAR,VA,2002,0,Other services,6796.226916,#FIELD!
Morocco,MAR,VA,2002,0,Total GDP,415465.6161,#FIELD!
Morocco,MAR,VA_Q15,2002,0,Agriculture,66575.30514,#FIELD!
Morocco,MAR,VA_Q15,2002,0,Mining,8782.096843,#FIELD!
Morocco,MAR,VA_Q15,2002,0,Manufacturing,86480.98829,#FIELD!
Morocco,MAR,VA_Q15,2002,0,Utilities,11890.34314,#FIELD!
Morocco,MAR,VA_Q15,2002,0,Construction,24289.972,#FIELD!
Morocco,MAR,VA_Q15,2002,0,Trade services,61730.06562,#FIELD!
Morocco,MAR,VA_Q15,2002,0,Transport services,19752.6818,#FIELD!
Morocco,MAR,VA_Q15,2002,0,Business services,18318.99025,#FIELD!
Morocco,MAR,VA_Q15,2002,0,Financial services,20865.12139,#FIELD!
Morocco,MAR,VA_Q15,2002,0,Real estate,46489.23554,#FIELD!
Morocco,MAR,VA_Q15,2002,0,Government services,88692.59685,#FIELD!
Morocco,MAR,VA_Q15,2002,0,Other services,7776.151368,#FIELD!
Morocco,MAR,VA_Q15,2002,0,Total GDP,461643.5482,#FIELD!
Morocco,MAR,EMP,2002,0,Agriculture,4021.659,#FIELD!
Morocco,MAR,EMP,2002,0,Mining,52.934,#FIELD!
Morocco,MAR,EMP,2002,0,Manufacturing,1312.053,#FIELD!
Morocco,MAR,EMP,2002,0,Utilities,37.991,#FIELD!
Morocco,MAR,EMP,2002,0,Construction,739.962,#FIELD!
Morocco,MAR,EMP,2002,0,Trade services,1662.242,#FIELD!
Morocco,MAR,EMP,2002,0,Transport services,297.601576,#FIELD!
Morocco,MAR,EMP,2002,0,Business services,134.5475724,#FIELD!
Morocco,MAR,EMP,2002,0,Financial services,42.15504718,#FIELD!
Morocco,MAR,EMP,2002,0,Real estate,10.76180437,#FIELD!
Morocco,MAR,EMP,2002,0,Government services,1015.031,#FIELD!
Morocco,MAR,EMP,2002,0,Other services,421.389,#FIELD!
Morocco,MAR,EMP,2002,0,Total GDP,9748.327,#FIELD!
Mozambique,MOZ,VA,2002,0,Agriculture,30647.71964,Image of Mozambique
Mozambique,MOZ,VA,2002,0,Mining,477.1033484,Image of Mozambique
Mozambique,MOZ,VA,2002,0,Manufacturing,16541.03833,Image of Mozambique
Mozambique,MOZ,VA,2002,0,Utilities,3073.18154,Image of Mozambique
Mozambique,MOZ,VA,2002,0,Construction,2090.199761,Image of Mozambique
Mozambique,MOZ,VA,2002,0,Trade services,13155.07525,Image of Mozambique
Mozambique,MOZ,VA,2002,0,Transport services,12032.1465,Image of Mozambique
Mozambique,MOZ,VA,2002,0,Business services,8830.20378,Image of Mozambique
Mozambique,MOZ,VA,2002,0,Financial services,3394.571425,Image of Mozambique
Mozambique,MOZ,VA,2002,0,Real estate,14400.38797,Image of Mozambique
Mozambique,MOZ,VA,2002,0,Government services,13212.15152,Image of Mozambique
Mozambique,MOZ,VA,2002,0,Other services,2113.038416,Image of Mozambique
Mozambique,MOZ,VA,2002,0,Total GDP,119966.8175,Image of Mozambique
Mozambique,MOZ,VA_Q15,2002,0,Agriculture,75380.3998,Image of Mozambique
Mozambique,MOZ,VA_Q15,2002,0,Mining,3169.479404,Image of Mozambique
Mozambique,MOZ,VA_Q15,2002,0,Manufacturing,28487.40315,Image of Mozambique
Mozambique,MOZ,VA_Q15,2002,0,Utilities,5674.446513,Image of Mozambique
Mozambique,MOZ,VA_Q15,2002,0,Construction,4273.994574,Image of Mozambique
Mozambique,MOZ,VA_Q15,2002,0,Trade services,25196.81853,Image of Mozambique
Mozambique,MOZ,VA_Q15,2002,0,Transport services,18763.57229,Image of Mozambique
Mozambique,MOZ,VA_Q15,2002,0,Business services,10651.3466,Image of Mozambique
Mozambique,MOZ,VA_Q15,2002,0,Financial services,3832.062616,Image of Mozambique
Mozambique,MOZ,VA_Q15,2002,0,Real estate,15184.72656,Image of Mozambique
Mozambique,MOZ,VA_Q15,2002,0,Government services,30629.00963,Image of Mozambique
Mozambique,MOZ,VA_Q15,2002,0,Other services,3199.509787,Image of Mozambique
Mozambique,MOZ,VA_Q15,2002,0,Total GDP,224442.7695,Image of Mozambique
Mozambique,MOZ,EMP,2002,0,Agriculture,5568.76799,Image of Mozambique
Mozambique,MOZ,EMP,2002,0,Mining,36.69814815,Image of Mozambique
Mozambique,MOZ,EMP,2002,0,Manufacturing,211.7815387,Image of Mozambique
Mozambique,MOZ,EMP,2002,0,Utilities,9.488888889,Image of Mozambique
Mozambique,MOZ,EMP,2002,0,Construction,152.9928684,Image of Mozambique
Mozambique,MOZ,EMP,2002,0,Trade services,520.8238451,Image of Mozambique
Mozambique,MOZ,EMP,2002,0,Transport services,39.87690719,Image of Mozambique
Mozambique,MOZ,EMP,2002,0,Business services,49.98881005,Image of Mozambique
Mozambique,MOZ,EMP,2002,0,Financial services,7.257082343,Image of Mozambique
Mozambique,MOZ,EMP,2002,0,Real estate,0.956606885,Image of Mozambique
Mozambique,MOZ,EMP,2002,0,Government services,209.5251224,Image of Mozambique
Mozambique,MOZ,EMP,2002,0,Other services,124.8315291,Image of Mozambique
Mozambique,MOZ,EMP,2002,0,Total GDP,6932.989337,Image of Mozambique
Myanmar,MMR,VA,2002,0,Agriculture,3067357,#FIELD!
Myanmar,MMR,VA,2002,0,Mining,25164,#FIELD!
Myanmar,MMR,VA,2002,0,Manufacturing,516243,#FIELD!
Myanmar,MMR,VA,2002,0,Utilities,4654,#FIELD!
Myanmar,MMR,VA,2002,0,Construction,185611,#FIELD!
Myanmar,MMR,VA,2002,0,Trade services,1326615,#FIELD!
Myanmar,MMR,VA,2002,0,Transport services,335096.7,#FIELD!
Myanmar,MMR,VA,2002,0,Business services,62396.09096,#FIELD!
Myanmar,MMR,VA,2002,0,Financial services,4799,#FIELD!
Myanmar,MMR,VA,2002,0,Real estate,46595.30904,#FIELD!
Myanmar,MMR,VA,2002,0,Government services,42697.20787,#FIELD!
Myanmar,MMR,VA,2002,0,Other services,8026.392128,#FIELD!
Myanmar,MMR,VA,2002,0,Total GDP,5625254.7,#FIELD!
Myanmar,MMR,VA_Q15,2002,0,Agriculture,9423127.943,#FIELD!
Myanmar,MMR,VA_Q15,2002,0,Mining,1081172.196,#FIELD!
Myanmar,MMR,VA_Q15,2002,0,Manufacturing,2127546.718,#FIELD!
Myanmar,MMR,VA_Q15,2002,0,Utilities,220455.6612,#FIELD!
Myanmar,MMR,VA_Q15,2002,0,Construction,872898.9991,#FIELD!
Myanmar,MMR,VA_Q15,2002,0,Trade services,4602373.469,#FIELD!
Myanmar,MMR,VA_Q15,2002,0,Transport services,1567099.833,#FIELD!
Myanmar,MMR,VA_Q15,2002,0,Business services,73734.84685,#FIELD!
Myanmar,MMR,VA_Q15,2002,0,Financial services,4580.924839,#FIELD!
Myanmar,MMR,VA_Q15,2002,0,Real estate,44475.29832,#FIELD!
Myanmar,MMR,VA_Q15,2002,0,Government services,249802.9518,#FIELD!
Myanmar,MMR,VA_Q15,2002,0,Other services,46958.95929,#FIELD!
Myanmar,MMR,VA_Q15,2002,0,Total GDP,20314227.8,#FIELD!
Myanmar,MMR,EMP,2002,0,Agriculture,11636.07966,#FIELD!
Myanmar,MMR,EMP,2002,0,Mining,134.3027435,#FIELD!
Myanmar,MMR,EMP,2002,0,Manufacturing,1836.798089,#FIELD!
Myanmar,MMR,EMP,2002,0,Utilities,32.56826982,#FIELD!
Myanmar,MMR,EMP,2002,0,Construction,569.9568796,#FIELD!
Myanmar,MMR,EMP,2002,0,Trade services,2153.525369,#FIELD!
Myanmar,MMR,EMP,2002,0,Transport services,591.6987655,#FIELD!
Myanmar,MMR,EMP,2002,0,Business services,595.0522279,#FIELD!
Myanmar,MMR,EMP,2002,0,Financial services,87.93284545,#FIELD!
Myanmar,MMR,EMP,2002,0,Real estate,23.21212202,#FIELD!
Myanmar,MMR,EMP,2002,0,Government services,934.1919978,#FIELD!
Myanmar,MMR,EMP,2002,0,Other services,813.1323554,#FIELD!
Myanmar,MMR,EMP,2002,0,Total GDP,19408.45132,#FIELD!
Namibia,NAM,VA,2002,0,Agriculture,3544.093799,#FIELD!
Namibia,NAM,VA,2002,0,Mining,4792.93848,#FIELD!
Namibia,NAM,VA,2002,0,Manufacturing,3326.035328,#FIELD!
Namibia,NAM,VA,2002,0,Utilities,730.5105221,#FIELD!
Namibia,NAM,VA,2002,0,Construction,715.711125,#FIELD!
Namibia,NAM,VA,2002,0,Trade services,4215.131896,#FIELD!
Namibia,NAM,VA,2002,0,Transport services,482.8447635,#FIELD!
Namibia,NAM,VA,2002,0,Business services,1599.589746,#FIELD!
Namibia,NAM,VA,2002,0,Financial services,1269.334882,#FIELD!
Namibia,NAM,VA,2002,0,Real estate,2385.185842,#FIELD!
Namibia,NAM,VA,2002,0,Government services,7433.426134,#FIELD!
Namibia,NAM,VA,2002,0,Other services,1482.607429,#FIELD!
Namibia,NAM,VA,2002,0,Total GDP,31977.40995,#FIELD!
Namibia,NAM,VA_Q15,2002,0,Agriculture,9545.655299,#FIELD!
Namibia,NAM,VA_Q15,2002,0,Mining,12565.32259,#FIELD!
Namibia,NAM,VA_Q15,2002,0,Manufacturing,9419.297743,#FIELD!
Namibia,NAM,VA_Q15,2002,0,Utilities,1546.229551,#FIELD!
Namibia,NAM,VA_Q15,2002,0,Construction,1327.87762,#FIELD!
Namibia,NAM,VA_Q15,2002,0,Trade services,7963.626057,#FIELD!
Namibia,NAM,VA_Q15,2002,0,Transport services,934.9263889,#FIELD!
Namibia,NAM,VA_Q15,2002,0,Business services,1846.108575,#FIELD!
Namibia,NAM,VA_Q15,2002,0,Financial services,2791.836388,#FIELD!
Namibia,NAM,VA_Q15,2002,0,Real estate,4472.925778,#FIELD!
Namibia,NAM,VA_Q15,2002,0,Government services,19822.54812,#FIELD!
Namibia,NAM,VA_Q15,2002,0,Other services,3026.03259,#FIELD!
Namibia,NAM,VA_Q15,2002,0,Total GDP,75262.3867,#FIELD!
Namibia,NAM,EMP,2002,0,Agriculture,125.7124704,#FIELD!
Namibia,NAM,EMP,2002,0,Mining,5.464577399,#FIELD!
Namibia,NAM,EMP,2002,0,Manufacturing,22.63755407,#FIELD!
Namibia,NAM,EMP,2002,0,Utilities,5.05696751,#FIELD!
Namibia,NAM,EMP,2002,0,Construction,20.33755227,#FIELD!
Namibia,NAM,EMP,2002,0,Trade services,56.78121473,#FIELD!
Namibia,NAM,EMP,2002,0,Transport services,12.07870735,#FIELD!
Namibia,NAM,EMP,2002,0,Business services,17.79223024,#FIELD!
Namibia,NAM,EMP,2002,0,Financial services,6.242666619,#FIELD!
Namibia,NAM,EMP,2002,0,Real estate,1.21606037,#FIELD!
Namibia,NAM,EMP,2002,0,Government services,72.69436557,#FIELD!
Namibia,NAM,EMP,2002,0,Other services,69.6084086,#FIELD!
Namibia,NAM,EMP,2002,0,Total GDP,415.6227751,#FIELD!
Nepal,NPL,VA,2002,1,Agriculture,166089.92,#FIELD!
Nepal,NPL,VA,2002,1,Mining,2148.91,#FIELD!
Nepal,NPL,VA,2002,1,Manufacturing,37736,#FIELD!
Nepal,NPL,VA,2002,1,Utilities,9137.89,#FIELD!
Nepal,NPL,VA,2002,1,Construction,28837.6,#FIELD!
Nepal,NPL,VA,2002,1,Trade services,71921.04,#FIELD!
Nepal,NPL,VA,2002,1,Transport services,29412.3549,#FIELD!
Nepal,NPL,VA,2002,1,Business services,40264.19693,#FIELD!
Nepal,NPL,VA,2002,1,Financial services,12202,#FIELD!
Nepal,NPL,VA,2002,1,Real estate,1807.948175,#FIELD!
Nepal,NPL,VA,2002,1,Government services,32686,#FIELD!
Nepal,NPL,VA,2002,1,Other services,11807.8,#FIELD!
Nepal,NPL,VA,2002,1,Total GDP,444051.66,#FIELD!
Nepal,NPL,VA_Q15,2002,1,Agriculture,248459.9675,#FIELD!
Nepal,NPL,VA_Q15,2002,1,Mining,7259.970441,#FIELD!
Nepal,NPL,VA_Q15,2002,1,Manufacturing,90011.06947,#FIELD!
Nepal,NPL,VA_Q15,2002,1,Utilities,12413.98952,#FIELD!
Nepal,NPL,VA_Q15,2002,1,Construction,88671.40919,#FIELD!
Nepal,NPL,VA_Q15,2002,1,Trade services,113758.3387,#FIELD!
Nepal,NPL,VA_Q15,2002,1,Transport services,57078.44085,#FIELD!
Nepal,NPL,VA_Q15,2002,1,Business services,73908.91199,#FIELD!
Nepal,NPL,VA_Q15,2002,1,Financial services,37971.85619,#FIELD!
Nepal,NPL,VA_Q15,2002,1,Real estate,1838.454176,#FIELD!
Nepal,NPL,VA_Q15,2002,1,Government services,74114.12098,#FIELD!
Nepal,NPL,VA_Q15,2002,1,Other services,31551.50494,#FIELD!
Nepal,NPL,VA_Q15,2002,1,Total GDP,837038.0339,#FIELD!
Nepal,NPL,EMP,2002,1,Agriculture,7682.355644,#FIELD!
Nepal,NPL,EMP,2002,1,Mining,12.39280331,#FIELD!
Nepal,NPL,EMP,2002,1,Manufacturing,657.3062977,#FIELD!
Nepal,NPL,EMP,2002,1,Utilities,43.60656527,#FIELD!
Nepal,NPL,EMP,2002,1,Construction,371.6330628,#FIELD!
Nepal,NPL,EMP,2002,1,Trade services,633.4935271,#FIELD!
Nepal,NPL,EMP,2002,1,Transport services,133.8655924,#FIELD!
Nepal,NPL,EMP,2002,1,Business services,59.47299366,#FIELD!
Nepal,NPL,EMP,2002,1,Financial services,22.81254534,#FIELD!
Nepal,NPL,EMP,2002,1,Real estate,3.108136365,#FIELD!
Nepal,NPL,EMP,2002,1,Government services,316.8964468,#FIELD!
